Biden_Sentiment,Trump_Sentiment
0.0,1.0
-1.0,1.3333333333333333
-0.75,1.25
-0.5,0.5
0.0,1.0
-1.3333333333333333,1.3333333333333333
0.0,1.0
-1.5,2.0
-0.3333333333333333,0.6666666666666666
0.0,1.3333333333333333
-0.3333333333333333,0.6666666666666666
-1.0,1.0
-0.6666666666666666,1.0
0.0,0.6666666666666666
-0.5,1.5
0.0,1.0
-0.6666666666666666,1.0
-0.5,1.5
-0.5,1.0
-0.6666666666666666,1.6666666666666667
-0.3333333333333333,1.0
-0.3333333333333333,1.0
-1.3333333333333333,2.0
-0.5,0.5
0.0,0.75
0.0,1.0
-0.6666666666666666,1.0
-0.75,1.0
-0.6666666666666666,1.0
0.0,0.5
-1.0,1.0
-2.0,2.0
-1.25,1.75
-1.0,0.5
-0.5,1.5
-1.5,2.0
-1.0,1.0
-0.6666666666666666,1.3333333333333333
-1.0,1.3333333333333333
0.0,1.0
-0.6666666666666666,1.3333333333333333
-0.6666666666666666,1.6666666666666667
-1.0,1.5
0.0,1.0
0.0,0.6666666666666666
-0.5,1.0
-1.3333333333333333,2.0
-0.3333333333333333,0.6666666666666666
-0.3333333333333333,0.6666666666666666
0.0,1.0
0.0,0.6666666666666666
-1.0,1.0
-0.6666666666666666,1.0
-0.3333333333333333,1.0
-1.0,1.5
0.0,1.3333333333333333
0.0,1.6666666666666667
0.5,2.0
-0.3333333333333333,0.3333333333333333
-1.5,1.5
-1.0,1.6666666666666667
-0.3333333333333333,1.6666666666666667
0.0,1.0
-1.5,1.5
-0.5,1.5
0.0,0.3333333333333333
-0.3333333333333333,1.0
-1.6666666666666667,1.3333333333333333
-0.3333333333333333,1.0
0.0,0.6666666666666666
-0.6666666666666666,1.3333333333333333
-1.0,1.3333333333333333
-0.3333333333333333,1.0
-0.3333333333333333,1.6666666666666667
-0.6666666666666666,0.6666666666666666
-1.5,2.0
-0.75,1.5
-0.6666666666666666,1.6666666666666667
-0.6666666666666666,0.6666666666666666
-0.3333333333333333,0.6666666666666666
-2.0,2.0
-0.6666666666666666,0.6666666666666666
-0.3333333333333333,1.0
0.0,0.6666666666666666
-0.5,1.5
-0.6666666666666666,1.0
0.0,0.6666666666666666
0.0,1.0
-0.3333333333333333,1.3333333333333333
0.0,-1.0
-1.6666666666666667,2.0
-0.6666666666666666,1.6666666666666667
-0.5,1.5
-1.25,1.5
-1.6666666666666667,1.6666666666666667
-1.0,2.0
-2.0,1.3333333333333333
0.0,0.0
0.0,1.3333333333333333
0.0,0.6666666666666666
-1.6666666666666667,1.6666666666666667
-0.3333333333333333,0.6666666666666666
0.0,1.0
-1.0,2.0
-0.3333333333333333,1.3333333333333333
-1.0,0.6666666666666666
-0.6666666666666666,2.0
-0.3333333333333333,1.0
-1.0,1.6666666666666667
-0.6666666666666666,1.6666666666666667
-1.6666666666666667,2.0
-0.3333333333333333,0.6666666666666666
-1.3333333333333333,1.0
-0.25,1.0
-1.5,1.5
-0.3333333333333333,1.3333333333333333
0.0,1.3333333333333333
-0.6666666666666666,1.3333333333333333
